time(UTC),ID,lat,lon,depth[m_local],east_shift[m_local],north_shift[m_local],magnitude,P_residual[s],S_residual[s],n_pairs,ndiff_p,ndiff_s
2024-04-06T10:50:07.190,2090,38.50066,-112.88641,2175.85,696.5,-278.73,-0.76,0.09,0.07,2858,13002,30278
2024-04-06T10:52:32.970,2091,38.50231,-112.88641,2376.85,696.87,-95.02,-0.97,0.11,0.06,2831,11518,21386
2024-04-06T10:53:30.981,2092,38.50398,-112.88278,2400.85,1013.65,91.13,-0.4,0.11,0.08,2891,13621,27890
2024-04-06T10:53:46.976,2093,38.50508,-112.88242,2550.85,1044.99,213.74,-0.73,0.12,0.09,2828,10789,30606
2024-04-06T10:53:58.156,2094,38.49879,-112.88679,2250.85,662.81,-486.64,-0.76,0.11,0.07,2844,12472,27650
2024-04-06T10:56:27.620,2095,38.50049,-112.88639,2100.85,698.19,-297.65,0.29,0.11,0.08,2846,11669,30305
2024-04-06T10:56:45.194,2096,38.50235,-112.8863,2025.85,706.47,-90.57,0.04,0.1,0.08,2871,11270,32404
2024-04-06T10:57:37.363,2097,38.50072,-112.88641,2200.85,696.51,-272.06,-0.74,0.09,0.07,2826,10888,28479
2024-04-06T10:59:17.584,2098,38.49999,-112.88563,2591.85,764.39,-353.3,-0.97,0.1,0.07,2824,11043,20414
2024-04-06T11:00:15.217,2099,38.50407,-112.88271,2398.85,1019.76,101.16,-0.41,0.15,0.07,2743,5822,21386
2024-04-06T11:00:43.004,2100,38.50153,-112.88647,2445.85,691.48,-181.9,0.05,0.1,0.07,2863,13874,28459
2024-04-06T11:00:53.073,2101,38.50061,-112.88641,2178.85,696.48,-284.3,-0.74,0.1,0.08,2838,14282,24376
2024-04-06T11:01:05.463,2102,38.49853,-112.88558,2251.85,768.34,-515.64,-0.95,0.11,0.07,2869,11176,27660
2024-04-06T11:03:06.305,2103,38.50094,-112.88691,2349.85,652.94,-247.56,-0.86,0.09,0.07,2830,9554,22750
2024-04-06T11:03:51.946,2104,38.50364,-112.88341,2649.85,958.7,53.22,-0.89,0.08,0.07,2813,7108,24637
2024-04-06T11:04:21.802,2105,38.50256,-112.88641,2345.85,696.91,-67.17,-0.64,0.11,0.07,2869,14547,26138
2024-04-06T11:05:12.250,2106,38.50066,-112.88641,2175.85,696.5,-278.73,-0.5,0.1,0.07,2865,13760,30484
2024-04-06T11:05:40.525,2107,38.49941,-112.88682,2280.85,660.36,-417.73,-0.88,0.1,0.07,2801,8746,26869
2024-04-06T11:06:08.953,2108,38.49923,-112.88715,2343.85,631.51,-437.71,0.27,0.1,0.08,2858,13504,30600
2024-04-06T11:09:10.082,2109,38.49867,-112.88685,2270.85,657.54,-499.96,-0.83,0.09,0.08,2816,13057,26734
2024-04-06T11:09:32.585,2110,38.50252,-112.88638,2019.85,699.52,-71.63,-0.54,0.11,0.08,2858,11615,27541
2024-04-06T11:10:21.780,2111,38.49847,-112.88693,2285.85,650.5,-522.17,-0.6,0.09,0.08,2832,12545,27621
2024-04-06T11:11:04.661,2112,38.49996,-112.8857,2597.85,758.27,-356.64,0.26,0.09,0.07,2894,15446,27604
2024-04-06T11:11:33.655,2113,38.49996,-112.88563,2590.85,764.38,-356.64,0.06,0.1,0.07,2874,15016,26900
2024-04-06T11:11:37.018,2114,38.50348,-112.88302,2540.85,992.71,35.39,-0.41,0.09,0.08,2866,10299,32665
2024-04-06T11:11:54.411,2115,38.50354,-112.88294,2525.85,999.69,42.08,-0.84,0.1,0.08,2834,10033,32153
2024-04-06T11:12:51.880,2116,38.49849,-112.88693,2295.85,650.5,-519.95,0.05,0.09,0.08,2859,13882,30622
2024-04-06T11:13:02.810,2117,38.50237,-112.8863,2026.85,706.48,-88.34,-0.59,0.09,0.07,2851,9745,26909
2024-04-06T11:15:08.579,2118,38.48762,-112.89964,1561.85,-455.94,-1725.19,-0.6,0.13,0.24,2847,11620,26883
2024-04-06T11:17:57.779,2119,38.49862,-112.88685,2270.85,657.52,-505.52,-0.98,0.09,0.07,2839,11970,27663
2024-04-06T11:19:07.093,2120,38.49983,-112.8863,2415.85,705.87,-371.07,-0.98,0.2,0.14,2790,7459,20617
2024-04-06T11:20:09.270,2121,38.50235,-112.8863,2025.85,706.47,-90.57,0,0.09,0.08,2867,11226,32338
2024-04-06T11:21:21.875,2122,38.50049,-112.88639,2100.85,698.19,-297.65,0.01,0.1,0.08,2844,11294,29905
2024-04-06T11:22:24.440,2123,38.50171,-112.88639,2425.85,698.5,-161.85,-0.91,0.1,0.06,2841,11587,25289
2024-04-06T11:25:56.554,2124,38.50078,-112.88639,2119.85,698.27,-265.38,-0.16,0.09,0.08,2869,11868,32578
2024-04-06T11:27:24.289,2125,38.50146,-112.88628,2425.85,708.04,-189.69,-0.91,0.12,0.07,2849,10084,26010
2024-04-06T11:27:40.251,2126,38.50157,-112.8863,2423.85,706.32,-177.44,0.11,0.12,0.08,2867,14068,30598
2024-04-06T11:29:29.798,2127,38.50085,-112.88639,2190.85,698.29,-257.59,-0.28,0.09,0.08,2857,14180,30067
2024-04-06T11:31:04.727,2128,38.49863,-112.88662,2217.85,677.6,-504.43,-0.44,0.09,0.07,2847,12710,27745
2024-04-06T11:31:18.348,2129,38.49852,-112.88693,2311.85,650.51,-516.62,-0.9,0.09,0.07,2777,10454,26326
2024-04-06T11:32:57.568,2130,38.50272,-112.88308,2909.85,987.43,-49.31,-0.48,0.11,0.08,2861,15903,27743
2024-04-06T11:33:29.457,2131,38.50235,-112.8863,2025.85,706.47,-90.57,0,0.1,0.08,2866,10900,32025
2024-04-06T11:34:17.177,2132,38.4986,-112.88685,2267.85,657.52,-507.74,0.46,0.08,0.08,2861,12833,30922
2024-04-06T11:34:34.754,2133,38.50111,-112.88631,2015.85,705.34,-228.66,0.68,0.09,0.08,2845,13488,31008
2024-04-06T11:35:24.822,2134,38.50094,-112.88691,2349.85,652.94,-247.56,-0.91,0.21,0.08,2861,9941,27487
2024-04-06T11:35:30.178,2135,38.49847,-112.88693,2285.85,650.5,-522.17,-0.62,0.09,0.07,2838,12649,28030
2024-04-06T11:35:58.427,2136,38.50117,-112.88643,2454.85,694.88,-221.97,-0.66,0.08,0.07,2841,12403,23397
2024-04-06T11:37:09.898,2137,38.50082,-112.88504,2640.85,816.09,-260.96,-0.91,0.16,0.07,2784,10073,23971
2024-04-06T11:38:10.118,2138,38.50325,-112.88621,2041.85,714.43,9.72,-1,0.11,0.07,2797,11161,20039
2024-04-06T11:40:11.217,2139,38.50049,-112.88639,2100.85,698.19,-297.65,-0.29,0.1,0.07,2841,10980,29672
2024-04-06T11:41:21.302,2140,38.50252,-112.88638,2019.85,699.52,-71.63,-0.8,0.11,0.07,2801,9373,21918
2024-04-06T11:41:51.200,2141,38.50009,-112.88572,2601.85,756.56,-342.18,-0.67,0.15,0.07,2821,12897,23803
2024-04-06T11:42:00.465,2142,38.49933,-112.88715,2344.85,631.54,-426.59,-0.17,0.09,0.08,2814,10250,27196
2024-04-06T11:42:59.812,2143,38.49879,-112.88679,2248.85,662.81,-486.64,-0.2,0.08,0.08,2848,11664,30040
2024-04-06T11:43:41.808,2144,38.50202,-112.88605,1947.85,728.23,-127.33,0.18,0.09,0.08,2876,14900,33321
2024-04-06T11:44:01.764,2145,38.5,-112.88639,2143.85,698.06,-352.16,-0.79,0.1,0.19,2828,9980,27342
2024-04-06T11:44:06.935,2146,38.49989,-112.88639,2143.85,698.03,-364.39,-0.97,0.1,0.07,2843,10501,27587
2024-04-06T11:44:45.656,2147,38.50291,-112.88617,2245.85,717.89,-28.17,0.6,0.1,0.08,2866,12929,30995
2024-04-06T11:45:47.493,2148,38.50015,-112.88703,2321.85,642.24,-335.44,-0.72,0.08,0.07,2848,9406,28552
2024-04-06T11:46:00.520,2149,38.50246,-112.88653,2370.85,686.43,-78.31,-0.43,0.11,0.07,2856,15250,25024
2024-04-06T11:46:06.059,2150,38.49935,-112.88624,2179.85,710.97,-424.44,-0.68,0.13,0.07,2893,13778,26253
2024-04-06T11:47:03.270,2151,38.49891,-112.88717,2344.85,629.67,-473.26,-0.46,0.11,0.07,2852,12371,30503
2024-04-06T11:48:16.999,2152,38.49847,-112.88693,2278.85,650.5,-522.17,-0.41,0.1,0.08,2834,12439,28766
2024-04-06T11:48:19.970,2153,38.49849,-112.88693,2296.85,650.5,-519.95,0.82,0.08,0.08,2844,13396,30057
2024-04-06T11:48:46.461,2154,38.49941,-112.88682,2280.85,660.36,-417.73,-0.91,0.1,0.06,2791,8676,25232
2024-04-06T11:48:53.385,2155,38.50265,-112.88626,2320.85,710.01,-57.14,-0.99,0.11,0.05,2823,11128,19818
2024-04-06T11:51:19.506,2156,38.50081,-112.88641,2201.85,696.54,-262.04,-0.94,0.1,0.07,2836,12107,25994
2024-04-06T11:51:43.391,2157,38.50085,-112.88631,2006.85,705.27,-257.59,-0.92,0.09,0.08,2862,13909,29015
2024-04-06T11:52:15.926,2158,38.50235,-112.8863,2025.85,706.47,-90.57,-0.21,0.1,0.08,2867,11090,31353
2024-04-06T11:52:28.635,2159,38.50119,-112.88614,2442.85,720.19,-219.75,-0.24,0.1,0.07,2873,14747,29576
2024-04-06T11:52:45.707,2160,38.50017,-112.88639,2133.85,698.11,-333.25,-0.88,0.1,0.07,2861,11138,28246
2024-04-06T11:52:57.438,2161,38.50157,-112.88649,2449.85,689.74,-177.44,-0.97,0.1,0.05,2832,11217,20836
2024-04-06T11:53:56.127,2162,38.50177,-112.88636,2410.85,701.13,-155.17,-0.46,0.1,0.07,2863,12458,29302
2024-04-06T11:55:37.731,2163,38.49948,-112.88608,2087.85,724.97,-410,-0.4,0.1,0.09,2854,7481,29204
2024-04-06T11:56:04.821,2164,38.50186,-112.88636,2403.85,701.15,-145.15,-0.84,0.11,0.06,2838,11158,23728
2024-04-06T11:59:04.842,2165,38.49944,-112.88616,2086.85,717.97,-414.44,-0.89,0.13,0.08,2843,8553,24854
2024-04-06T12:00:11.373,2166,38.50202,-112.88636,2396.85,701.18,-127.33,-0.95,0.09,0.05,2811,9718,18885
2024-04-06T12:02:40.221,2167,38.50049,-112.88639,2100.85,698.19,-297.65,-0.17,0.1,0.08,2841,11117,30169
2024-04-06T12:03:04.505,2168,38.50288,-112.88629,2027.85,707.42,-31.51,-0.93,0.1,0.06,2799,7746,22354
2024-04-06T12:06:30.141,2169,38.5009,-112.88618,1983.85,716.63,-252.03,-0.18,0.09,0.08,2861,14605,30466
2024-04-06T12:07:14.914,2170,38.49902,-112.88746,2360.85,604.4,-461.01,-0.25,0.07,0.09,1150,2741,5579
2024-04-06T12:07:21.219,2171,38.49878,-112.88698,2318.85,646.22,-487.73,-0.82,0.09,0.09,2784,10124,26378
2024-04-06T12:07:30.047,2172,38.50312,-112.88617,2025.85,717.91,-4.77,-0.81,0.1,0.07,2839,11774,25649
2024-04-06T12:07:42.631,2173,38.50152,-112.88622,2430.85,713.29,-183.01,-0.69,0.13,0.07,2867,12580,25740
2024-04-06T12:08:03.419,2174,38.49931,-112.8863,2417.85,705.72,-428.89,-0.85,0.13,0.07,2837,9909,24125
2024-04-06T12:09:08.311,2175,38.50381,-112.88368,2390.85,935.15,72.17,-0.53,0.11,0.08,2891,14963,27387
2024-04-06T12:09:13.018,2176,38.50176,-112.88636,2430.85,701.13,-156.28,-0.74,0.1,0.05,2843,13337,22038
2024-04-06T12:10:13.925,2177,38.49979,-112.8857,2624.85,758.22,-375.55,0.07,0.1,0.08,2889,9948,30840
2024-04-06T12:10:30.485,2178,38.50202,-112.88605,1943.85,728.23,-127.33,0.62,0.09,0.08,2884,15359,33109
2024-04-06T12:10:35.867,2179,38.49867,-112.88662,2223.85,677.61,-499.99,-0.34,0.1,0.07,2805,10977,23338
2024-04-06T12:11:07.594,2180,38.50218,-112.88632,2378.85,704.7,-109.5,-0.05,0.11,0.07,2848,12432,27707
2024-04-06T12:11:19.977,2181,38.50085,-112.88618,1997.85,716.62,-257.6,-0.58,0.1,0.07,2864,13246,29264
2024-04-06T12:11:53.539,2182,38.50111,-112.88631,2015.85,705.34,-228.66,0.75,0.09,0.08,2850,13558,30841
2024-04-06T12:12:32.296,2183,38.50291,-112.88326,2404.85,971.74,-28.14,0.08,0.1,0.08,2853,11379,30010
2024-04-06T12:12:44.503,2184,38.49909,-112.88715,2338.85,631.47,-453.26,-0.97,0.11,0.07,2847,10879,28977
2024-04-06T12:13:47.088,2185,38.50232,-112.8863,2020.85,706.47,-93.91,-0.49,0.09,0.07,2854,10285,28456
2024-04-06T12:15:23.468,2186,38.49935,-112.88624,2179.85,710.97,-424.44,-0.55,0.13,0.07,2873,13005,26404
2024-04-06T12:18:21.112,2187,38.50485,-112.88228,2474.85,1057.22,188.11,-0.25,0.11,0.08,2884,13271,28838
2024-04-06T12:18:28.470,2188,38.50247,-112.88461,2375.85,853.93,-77.19,-0.54,0.09,0.08,2836,11853,27056
2024-04-06T12:19:13.178,2189,38.50071,-112.88641,2178.85,696.51,-273.17,-0.91,0.11,0.07,2854,12220,27041
2024-04-06T12:19:37.601,2190,38.50153,-112.88645,2447.85,693.22,-181.9,-0.11,0.1,0.09,2865,13993,28420
2024-04-06T12:19:44.803,2191,38.4986,-112.88685,2267.85,657.52,-507.74,0.54,0.08,0.09,2830,12558,29615
2024-04-06T12:20:04.925,2192,38.49843,-112.8867,2098.85,670.56,-526.64,0.42,0.1,0.08,2878,11333,32009
2024-04-06T12:20:41.038,2193,38.49883,-112.8871,2339.85,635.76,-482.16,0.33,0.1,0.08,2824,12453,29140
2024-04-06T12:21:30.469,2194,38.50157,-112.8863,2427.85,706.32,-177.44,0.78,0.11,0.08,2868,13577,30513
2024-04-06T12:25:15.153,2195,38.49905,-112.88698,2351.85,646.3,-457.73,-0.97,0.28,0.45,2215,8756,8909
2024-04-06T12:27:00.233,2196,38.50473,-112.8827,2575.85,1020.6,174.72,-0.73,0.09,0.09,2842,11549,29631
2024-04-06T12:28:09.066,2197,38.49945,-112.88616,2151.85,717.98,-413.33,-0.71,0.11,0.08,2856,10435,26341
2024-04-06T12:29:24.170,2198,38.50049,-112.88639,2100.85,698.19,-297.65,-0.37,0.1,0.08,2840,10784,29989
2024-04-06T12:31:04.764,2199,38.49964,-112.8857,2609.85,758.18,-392.23,0.73,0.1,0.08,2855,13252,27495
2024-04-06T12:32:00.160,2200,38.5019,-112.88628,2407.85,708.14,-140.69,-0.85,0.11,0.07,2829,11477,22077
2024-04-06T12:32:49.021,2201,38.50237,-112.8863,2026.85,706.48,-88.34,-0.95,0.09,0.07,2796,9439,23158
2024-04-06T12:32:53.048,2202,38.50074,-112.88645,2198.85,693.03,-269.83,-0.75,0.12,0.07,2748,8013,22250
2024-04-06T12:34:04.541,2203,38.50272,-112.88635,2032.85,702.17,-49.34,-0.47,0.1,0.08,2880,11887,31103
2024-04-06T12:34:54.995,2204,38.49988,-112.88574,2601.85,754.75,-365.54,0.45,0.08,0.08,2887,12421,32879
2024-04-06T12:37:09.880,2205,38.50319,-112.88629,2038.85,707.45,3.03,-0.98,0.12,0.07,2795,10012,18857
2024-04-06T12:39:54.909,2206,38.49879,-112.88679,2248.85,662.81,-486.64,-0.14,0.08,0.07,2826,11550,28637
2024-04-06T12:41:28.356,2207,38.50153,-112.88645,2444.85,693.22,-181.9,-0.65,0.09,0.08,2863,13610,26361
2024-04-06T12:42:59.928,2208,38.50166,-112.88609,1946.85,724.66,-167.42,-0.88,0.13,0.07,2871,12837,25505
2024-04-06T12:44:29.499,2209,38.50342,-112.88612,1989.85,722.3,28.67,0.07,0.09,0.07,2905,13488,31691
2024-04-06T12:45:54.730,2210,38.49925,-112.88726,2364.85,621.91,-435.47,-0.54,0.08,0.08,2830,8363,30083
2024-04-06T12:46:23.034,2211,38.49939,-112.88715,2342.85,631.55,-419.93,-0.07,0.1,0.08,2864,11531,31252
2024-04-06T12:46:47.900,2212,38.49864,-112.88619,2432.85,715.13,-503.36,-0.82,0.11,0.07,2840,10328,23228
2024-04-06T12:46:53.210,2213,38.5029,-112.88469,2350.85,847,-29.27,-0.28,0.11,0.07,2861,14652,27118
2024-04-06T12:47:16.126,2214,38.49776,-112.88689,2233.85,653.8,-601.04,-0.91,0.09,0.07,2810,11219,25245
2024-04-06T12:47:26.702,2215,38.49945,-112.88616,2141.85,717.98,-413.33,-0.5,0.09,0.08,2881,11252,29653
2024-04-06T12:48:23.172,2216,38.49935,-112.88624,2179.85,710.97,-424.44,-0.72,0.12,0.07,2876,12921,24029
2024-04-06T12:49:16.457,2217,38.50243,-112.88638,2344.85,699.51,-81.65,-0.96,0.11,0.07,2863,11619,24649
2024-04-06T12:50:30.231,2218,38.4986,-112.88685,2276.85,657.52,-507.74,-0.75,0.08,0.08,2781,10582,25967
2024-04-06T12:51:27.621,2219,38.49885,-112.88717,2347.85,629.66,-479.93,-0.59,0.12,0.07,2838,12085,29614
2024-04-06T12:51:51.873,2220,38.50321,-112.88352,2407.85,949.08,5.29,-0.32,0.09,0.08,2862,13616,26433
2024-04-06T12:52:02.785,2221,38.50267,-112.88639,2024.85,698.67,-54.91,-0.99,0.12,0.08,2860,9787,25066
2024-04-06T12:52:11.754,2222,38.50117,-112.88647,2454.85,691.39,-221.97,-0.66,0.08,0.06,2830,12227,20440
2024-04-06T12:52:20.674,2223,38.50515,-112.8826,2539.85,1029.28,221.54,-1,0.11,0.09,2799,10760,25541
2024-04-06T12:52:45.656,2224,38.50049,-112.88639,2100.85,698.19,-297.65,-0.63,0.1,0.08,2839,10532,28974
2024-04-06T12:53:18.828,2225,38.50312,-112.88617,2025.85,717.91,-4.77,0.03,0.1,0.07,2894,13749,29931
2024-04-06T12:53:28.931,2226,38.50111,-112.88631,2015.85,705.34,-228.66,0.68,0.09,0.08,2849,13317,30567
2024-04-06T12:54:06.334,2227,38.49878,-112.88698,2325.85,646.22,-487.73,-0.94,0.1,0.08,2749,9800,23793
2024-04-06T12:54:22.688,2228,38.51934,-112.87753,595.85,1467.75,1799.67,-0.85,0.59,0.43,2820,12013,21671
2024-04-06T12:55:48.499,2229,38.49937,-112.88682,2280.85,660.35,-422.18,-0.66,0.1,0.07,2820,9354,28841
2024-04-06T12:55:59.544,2230,38.49915,-112.88715,2349.85,631.49,-446.6,0.19,0.11,0.08,2854,12996,30851
2024-04-06T12:58:06.310,2231,38.50237,-112.8863,2026.85,706.48,-88.34,-0.97,0.09,0.07,2812,8567,25161
2024-04-06T12:59:44.422,2232,38.49879,-112.88679,2253.85,662.81,-486.64,-0.65,0.09,0.07,2838,10729,28503
2024-04-06T13:01:55.482,2233,38.50272,-112.88638,2025.85,699.55,-49.34,-0.98,0.15,0.07,2834,9542,25279
2024-04-06T13:03:38.542,2234,38.50089,-112.88618,1983.85,716.63,-253.15,1.5,0.1,0.08,2861,15467,31078
2024-04-06T13:05:20.646,2235,38.49929,-112.8866,2394.85,679.53,-431.09,-0.93,0.12,0.06,2817,10630,22216
2024-04-06T13:07:48.686,2236,38.50373,-112.88366,2426.85,936.89,63.25,-0.09,0.09,0.08,2863,12280,29492
2024-04-06T13:08:13.778,2237,38.50153,-112.88647,2445.85,691.48,-181.9,-0.28,0.1,0.07,2861,14135,26123
2024-04-06T13:10:19.520,2238,38.50202,-112.88605,1945.85,728.23,-127.33,0.15,0.09,0.08,2891,15470,33329
2024-04-06T13:10:42.951,2239,38.50189,-112.88605,1924.85,728.2,-141.81,-0.7,0.1,0.07,2860,13546,29452
2024-04-06T13:11:44.072,2240,38.50204,-112.88605,2430.85,728.23,-125.1,-0.96,0.11,0.06,2708,8784,16664
2024-04-06T13:12:05.385,2241,38.49865,-112.88662,2217.85,677.6,-502.21,-0.42,0.09,0.07,2841,11931,27287
2024-04-06T13:13:07.410,2242,38.49904,-112.88628,2235.85,707.39,-458.9,-0.91,0.12,0.07,2369,7610,10904
2024-04-06T13:15:24.983,2243,38.49811,-112.88649,2408.85,688.8,-562.21,-0.19,0.12,0.08,2901,13787,31245
2024-04-06T13:16:23.457,2244,38.50043,-112.88639,2100.85,698.18,-304.33,-0.84,0.1,0.08,2843,10975,29393
2024-04-06T13:16:29.934,2245,38.49881,-112.88717,2344.85,629.65,-484.37,-0.9,0.11,0.07,2855,11944,29055
2024-04-06T13:16:33.632,2246,38.50377,-112.88357,2234.85,944.74,67.71,-0.89,0.09,0.07,2721,6395,20036
2024-04-06T13:18:22.982,2247,38.50272,-112.88639,2024.85,698.68,-49.34,-0.87,0.11,0.07,2842,10521,26410
2024-04-06T13:18:43.282,2248,38.49859,-112.88687,2264.85,655.77,-508.85,-0.84,0.05,0.07,1067,2600,6593
2024-04-06T13:19:15.856,2249,38.49849,-112.88693,2296.85,650.5,-519.95,0.8,0.08,0.08,2837,12447,29607
2024-04-06T13:19:30.231,2250,38.49827,-112.88697,2313.85,646.96,-544.38,-0.81,0.16,0.07,2849,11645,25091
2024-04-06T13:23:53.837,2251,38.50085,-112.88618,1997.85,716.62,-257.6,-0.23,0.1,0.07,2893,14423,31411
2024-04-06T13:25:19.972,2252,38.50267,-112.88639,2024.85,698.67,-54.91,-0.33,0.1,0.08,2882,11508,33481
2024-04-06T13:25:49.261,2253,38.49935,-112.88624,2179.85,710.97,-424.44,-0.57,0.12,0.08,2887,13242,29069
2024-04-06T13:26:27.894,2254,38.50335,-112.88299,2512.85,995.32,20.9,-0.75,0.1,0.08,2854,10551,31880
2024-04-06T13:27:13.220,2255,38.49913,-112.8873,2364.85,618.39,-448.81,-0.07,0.08,0.08,2829,8681,30647
2024-04-06T13:29:36.568,2256,38.4986,-112.88685,2273.85,657.52,-507.74,-0.39,0.08,0.09,2803,11053,27719
2024-04-06T13:31:15.062,2257,38.49978,-112.88618,2420.85,716.32,-376.63,-0.69,0.11,0.07,2846,10282,25783
2024-04-06T13:32:25.328,2258,38.49891,-112.88717,2344.85,629.67,-473.26,-0.76,0.11,0.07,2857,11595,29028
2024-04-06T13:33:23.047,2259,38.50124,-112.88693,2340.85,651.27,-214.17,-0.87,0.11,0.06,2791,10287,21481
2024-04-06T13:34:09.605,2260,38.50284,-112.88243,2122.85,1044.14,-35.93,-0.13,0.11,0.08,2890,15263,29939
2024-04-06T13:36:34.443,2261,38.50118,-112.88631,2008.85,705.36,-220.86,0.36,0.09,0.08,2845,14224,31055
2024-04-06T13:36:43.823,2262,38.49879,-112.88679,2254.85,662.81,-486.64,-0.81,0.15,0.07,2799,10002,26069
2024-04-06T13:37:22.006,2263,38.49879,-112.88679,2248.85,662.81,-486.64,-0.27,0.08,0.07,2813,11375,28012
2024-04-06T13:37:55.199,2264,38.50301,-112.88635,2050.85,702.2,-17.03,-0.86,0.09,0.07,2852,10178,27015
2024-04-06T13:40:37.618,2265,38.49883,-112.8871,2343.85,635.76,-482.16,0.99,0.11,0.08,2851,12006,31577
2024-04-06T13:41:30.107,2266,38.49928,-112.88734,2364.85,614.94,-432.13,-0.62,0.08,0.07,2821,7424,28049
2024-04-06T13:41:36.932,2267,38.50184,-112.88615,1954.85,719.47,-147.38,0.2,0.11,0.08,2859,12159,28883
2024-04-06T13:44:04.646,2268,38.50348,-112.88612,1992.85,722.3,35.36,-0.79,0.09,0.07,2887,11825,26167
2024-04-06T13:50:59.585,2269,38.50042,-112.88639,2100.85,698.18,-305.44,-0.94,0.11,0.08,2842,11812,28186
2024-04-06T13:51:06.663,2270,38.50206,-112.88607,1961.85,726.49,-122.87,0.33,0.11,0.08,2864,12562,29257
2024-04-06T13:52:03.788,2271,38.5003,-112.88612,1974.85,721.71,-318.8,-0.81,0.1,0.07,2868,13339,28818
2024-04-06T13:53:20.832,2272,38.50283,-112.88639,2024.85,698.69,-37.09,0.22,0.1,0.07,2880,11142,33168
2024-04-06T13:53:33.213,2273,38.49922,-112.8873,2364.85,618.41,-438.8,-0.82,0.09,0.07,2828,8268,28299
2024-04-06T13:57:04.634,2274,38.50317,-112.88318,2558.85,978.74,0.84,-0.02,0.1,0.08,2884,12838,33158
2024-04-06T14:00:07.140,2275,38.50312,-112.88617,2025.85,717.91,-4.77,-0.5,0.1,0.07,2894,12259,30597
2024-04-06T14:01:29.359,2276,38.49981,-112.8865,2383.85,688.4,-373.28,-0.44,0.14,0.07,2866,10524,29714
2024-04-06T14:01:34.662,2277,38.49865,-112.88662,2217.85,677.6,-502.21,-0.68,0.09,0.07,2828,11774,26623
2024-04-06T14:01:59.662,2278,38.5041,-112.88371,2380.85,932.53,104.49,-0.61,0.11,0.08,2889,14154,27898
2024-04-06T14:03:35.916,2279,38.49756,-112.88682,2153.85,659.86,-623.26,-0.39,0.1,0.08,2847,13219,29065
2024-04-06T14:05:50.977,2280,38.49811,-112.88649,2408.85,688.8,-562.21,-0.73,0.12,0.08,2865,12069,26304
2024-04-06T14:09:26.759,2281,38.49858,-112.88685,2266.85,657.51,-509.96,-0.29,0.07,0.08,2829,12278,29253
2024-04-06T14:09:38.201,2282,38.49915,-112.88715,2349.85,631.49,-446.6,-0.06,0.11,0.08,2850,12277,31160
2024-04-06T14:11:45.743,2283,38.49941,-112.88715,2342.85,631.56,-417.7,-0.74,0.11,0.08,2854,10339,29931
2024-04-06T14:14:33.947,2284,38.49776,-112.88689,2233.85,653.8,-601.04,-0.91,0.09,0.06,2822,11839,24879
2024-04-06T14:16:29.833,2285,38.49919,-112.88668,2379.85,672.52,-442.19,-0.86,0.1,0.07,2846,9644,27208
2024-04-06T14:20:44.140,2286,38.49843,-112.8867,2098.85,670.56,-526.64,-0.48,0.1,0.08,2879,10675,31963
2024-04-06T14:26:36.870,2287,38.49931,-112.88738,2364.85,611.46,-428.8,-0.94,0.09,0.07,2802,6665,26156
2024-04-06T14:34:41.976,2288,38.5041,-112.88377,2383.85,927.29,104.49,-0.9,0.12,0.08,2856,14221,23431
2024-04-06T14:36:35.360,2289,38.49885,-112.88717,2347.85,629.66,-479.93,-0.42,0.12,0.07,2854,11897,30298
2024-04-06T14:40:05.749,2290,38.49913,-112.8873,2364.85,618.39,-448.81,-0.66,0.09,0.08,2835,7782,30010
2024-04-06T14:41:43.250,2291,38.49879,-112.88679,2248.85,662.81,-486.64,-0.49,0.08,0.07,2828,11078,28701
2024-04-06T14:42:06.856,2292,38.49923,-112.88645,2400.85,692.6,-437.77,-0.59,0.13,0.07,2871,13393,27644
2024-04-06T14:47:24.417,2293,38.50085,-112.88618,1997.85,716.62,-257.6,-0.45,0.1,0.07,2864,14440,29614
2024-04-06T14:48:30.544,2294,38.50291,-112.88609,2206.85,724.87,-28.17,-0.39,0.1,0.07,2868,13652,29848
2024-04-06T14:50:33.825,2295,38.50342,-112.88612,1982.85,722.3,28.67,1.18,0.09,0.07,2903,14044,31787
2024-04-06T14:51:33.340,2296,38.50515,-112.88261,2481.85,1028.41,221.54,-0.88,0.09,0.08,2802,10380,25829
2024-04-06T14:55:01.684,2297,38.50312,-112.88617,2025.85,717.91,-4.77,-0.64,0.1,0.08,2872,11788,30953
2024-04-06T14:57:26.808,2298,38.50029,-112.88612,1974.85,721.7,-319.91,-0.89,0.1,0.07,2877,13343,28349
2024-04-06T14:58:52.299,2299,38.50521,-112.8823,2487.85,1055.44,228.23,-0.98,0.13,0.08,2775,10160,23964
2024-04-06T14:59:10.859,2300,38.49775,-112.88693,2243.85,650.31,-602.14,-0.94,0.09,0.07,2844,12592,27736
2024-04-06T15:01:42.988,2301,38.50328,-112.88307,2528.85,988.34,13.1,-0.27,0.11,0.09,2851,11473,33906
2024-04-06T15:02:35.676,2302,38.50507,-112.88248,2504.85,1039.76,212.62,-0.77,0.11,0.08,2798,11132,27761
2024-04-06T15:04:08.017,2303,38.50074,-112.88618,2006.85,716.59,-269.84,0.14,0.1,0.08,2875,13456,30416
2024-04-06T15:04:24.560,2304,38.50456,-112.88279,2575.85,1012.76,155.78,-0.24,0.11,0.08,2864,10950,33277
